name,ra,dec,survey_key,grade_truth,binary_label,source,region,tractor_type,p_meta,leak,unit_id,image_path,image_path_v2r,render_sha,render_sha_v2r,truth_class,is_positive,is_stress,is_anchor,cowls_band,cowls_ranking,cowls_theta_E,known_lens_name,known_type,known_sep_arcsec,centre_is_deflector,layout,field_class,proposal,mag_r,prior_exposure,pipe_grade_passcount,pipe_inspector_conf,pipe_score,in_frame,half
J15024826+251319,150.248258133034,2.513186662363179,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15024826+251319.jpg,golden/kits_truth_v2r/J15024826+251319.jpg,467938593ea52ac7,35530c385242b313,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.967161,0,,,,False,design
J15025376+189703,150.2537646414142,1.897032824579,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15025376+189703.jpg,golden/kits_truth_v2r/J15025376+189703.jpg,e8032c6e5df3a737,e69132e9dfc2b8e1,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.339586,0,,,,False,holdout
J15025386+227732,150.2538604993477,2.277317079517172,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15025386+227732.jpg,golden/kits_truth_v2r/J15025386+227732.jpg,8280015e9830fff6,a23bc566c39caf5e,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.877562,0,,,,False,design
J15025415+193037,150.2541463395863,1.930373550062945,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15025415+193037.jpg,golden/kits_truth_v2r/J15025415+193037.jpg,c391aa2de518f69e,5843190f8ffe4005,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.537209,0,,,,False,holdout
J15026559+192591,150.2655890994439,1.925906229098768,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15026559+192591.jpg,golden/kits_truth_v2r/J15026559+192591.jpg,71d284bb2bb9b889,94b43a1cd67ee384,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.11004,0,,,,False,holdout
J15026619+228717,150.2661920590186,2.287169111759068,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15026619+228717.jpg,golden/kits_truth_v2r/J15026619+228717.jpg,bdb7bfea369d9b16,aaa3c52852ef2bfe,negative,False,False,False,,,,,,,False,color,cosmos,1727,17.32532,0,,,,False,design
J15027737+204678,150.2773669360517,2.046780374241636,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15027737+204678.jpg,golden/kits_truth_v2r/J15027737+204678.jpg,d832e1ba6f8e16db,0ec65f3c9fd3aae1,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.69055,0,,,,False,design
J15028212+201630,150.2821182012172,2.016296018160589,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15028212+201630.jpg,golden/kits_truth_v2r/J15028212+201630.jpg,ca37f1d0f8b539b2,90e38166d8c2e7d8,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.901342,0,,,,False,holdout
J15028463+227882,150.2846348040771,2.278815072262499,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15028463+227882.jpg,golden/kits_truth_v2r/J15028463+227882.jpg,62f806c0e5fa1f68,0402c3843272e6a0,negative,False,False,False,,,,,,,False,color,cosmos,1727,16.544561,0,,,,False,design
J15028800+227695,150.2879978756222,2.276947877163261,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15028800+227695.jpg,golden/kits_truth_v2r/J15028800+227695.jpg,98eb0d7a8e2efc23,450a6c3045b9e048,negative,False,False,False,,,,,,,False,color,cosmos,1727,17.182384,0,,,,False,holdout
J15028876+239133,150.2887575088791,2.39132984097737,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15028876+239133.jpg,golden/kits_truth_v2r/J15028876+239133.jpg,96a73a1f4aafa5e4,1245141e915d65cd,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.8265,0,,,,False,design
J15029132+241079,150.2913160118244,2.41079259082383,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15029132+241079.jpg,golden/kits_truth_v2r/J15029132+241079.jpg,da96ef866c7e5a3c,4dcbfcf0d7f65f6d,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.9862,0,,,,False,holdout
J15029192+245172,150.2919178977434,2.451717536285566,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15029192+245172.jpg,golden/kits_truth_v2r/J15029192+245172.jpg,077b92f62e060331,a6d800d08b2e785d,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.2901,0,,,,False,holdout
J15029465+248871,150.2946468362663,2.488705542286888,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15029465+248871.jpg,golden/kits_truth_v2r/J15029465+248871.jpg,2ccf3c28c3393a5d,e57d057dca3c1fa2,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.854986,0,,,,False,design
J15030429+233435,150.3042918768226,2.334347619982081,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15030429+233435.jpg,golden/kits_truth_v2r/J15030429+233435.jpg,47fb23d7161d336c,30cbdc7b582165d7,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.36822,0,,,,False,design
J15030823+213392,150.3082290648723,2.133924931301893,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15030823+213392.jpg,golden/kits_truth_v2r/J15030823+213392.jpg,1e74041a15f850ab,9222ae19df814394,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.007477,0,,,,False,holdout
J15031057+243121,150.310566728284,2.431213774908657,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15031057+243121.jpg,golden/kits_truth_v2r/J15031057+243121.jpg,cb6dd4e74aeaf6c5,2bdee6f4a008c842,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.682096,0,,,,False,holdout
J15031078+252823,150.3107759561397,2.528233723465312,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15031078+252823.jpg,golden/kits_truth_v2r/J15031078+252823.jpg,9ddacb445a329f3f,b1714e4f19709544,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.433613,0,,,,False,design
J15031246+209254,150.3124587337582,2.092538676761448,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15031246+209254.jpg,golden/kits_truth_v2r/J15031246+209254.jpg,4884721de708e03a,28d975e621ee87ab,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.883656,0,,,,False,holdout
J15031280+200903,150.3128013192584,2.009028039862431,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15031280+200903.jpg,golden/kits_truth_v2r/J15031280+200903.jpg,41f263063d364074,f3108fc5655d1c28,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.406229,0,,,,False,design
J15031714+252191,150.3171417705544,2.521907567761369,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15031714+252191.jpg,golden/kits_truth_v2r/J15031714+252191.jpg,f74b737233772d59,b48130b2f8735ca7,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.757072,0,,,,False,design
J15032015+222358,150.3201453574514,2.223581742456385,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15032015+222358.jpg,golden/kits_truth_v2r/J15032015+222358.jpg,0a2705791e590af5,3b5bbe974dfe44d1,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.888927,0,,,,False,design
J15032370+221079,150.3237029978364,2.21079219221594,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15032370+221079.jpg,golden/kits_truth_v2r/J15032370+221079.jpg,395fa7f737fc4c7d,2a2d9fac78dddf46,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.878574,0,,,,False,holdout
J15032903+249185,150.3290301310051,2.491849351073212,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15032903+249185.jpg,golden/kits_truth_v2r/J15032903+249185.jpg,812d405ccdbd4edd,2017e733dd9d44ab,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.813751,0,,,,False,holdout
J15033062+242443,150.3306213873944,2.424429059282816,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15033062+242443.jpg,golden/kits_truth_v2r/J15033062+242443.jpg,ced8b1727e914ced,f9134b23856f4ab9,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.36811,0,,,,False,design
J15033658+232223,150.3365845897091,2.322225476506166,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15033658+232223.jpg,golden/kits_truth_v2r/J15033658+232223.jpg,19c6823e25566b20,ea0fdc580fb72d34,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.039139,0,,,,False,holdout
J15033735+241243,150.3373468943281,2.412433301055482,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15033735+241243.jpg,golden/kits_truth_v2r/J15033735+241243.jpg,21203b07603b93b7,eb91e16c13c87482,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.827324,0,,,,False,design
J15033790+250887,150.3378997688893,2.508867248047593,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15033790+250887.jpg,golden/kits_truth_v2r/J15033790+250887.jpg,80579d8f6e3708df,3a57fb7f539f55d6,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.818447,0,,,,False,design
J15034829+240466,150.3482869960238,2.404663627221811,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15034829+240466.jpg,golden/kits_truth_v2r/J15034829+240466.jpg,012d689c1cb5a757,30d7e668e1fa918f,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.097855,0,,,,False,holdout
J15035452+199269,150.3545202278301,1.992689752172167,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15035452+199269.jpg,golden/kits_truth_v2r/J15035452+199269.jpg,6ed6bb9e6c3d9597,c067a2a793316050,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.069328,0,,,,False,holdout
J15035707+224418,150.3570748516422,2.24417798765097,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15035707+224418.jpg,golden/kits_truth_v2r/J15035707+224418.jpg,e261e60cf432a890,6f82f575ad6f9213,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.064478,0,,,,False,holdout
J15036067+198798,150.3606689547383,1.987983152477597,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15036067+198798.jpg,golden/kits_truth_v2r/J15036067+198798.jpg,93e3c389a308eee9,5379894a6fad2795,negative,False,False,False,,,,,,,False,color,cosmos,1727,17.344408,0,,,,False,design
J15037164+191384,150.3716409345765,1.913843615744695,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15037164+191384.jpg,golden/kits_truth_v2r/J15037164+191384.jpg,0c552caab2338c1c,34df1d9c68877f07,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.31123,0,,,,False,holdout
J15037418+217704,150.3741791321928,2.177037843062986,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15037418+217704.jpg,golden/kits_truth_v2r/J15037418+217704.jpg,c6be07016da9f7a5,1c6543d830355af2,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.551327,0,,,,False,holdout
J15037538+244169,150.3753795969355,2.441687331133882,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15037538+244169.jpg,golden/kits_truth_v2r/J15037538+244169.jpg,7a4081b2027a8dd1,c7ffdb55fcb89896,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.278513,0,,,,False,design
J15037978+249019,150.3797782179418,2.490187999971611,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15037978+249019.jpg,golden/kits_truth_v2r/J15037978+249019.jpg,7e52d529f443a1fb,c6e3ca889968d624,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.33528,0,,,,False,holdout
J15038166+223462,150.3816550302047,2.23461926904375,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15038166+223462.jpg,golden/kits_truth_v2r/J15038166+223462.jpg,d775bed4b6931eee,a9ce3ea11ddcb054,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.591946,0,,,,False,design
J15038208+191201,150.3820784110562,1.912013279567915,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15038208+191201.jpg,golden/kits_truth_v2r/J15038208+191201.jpg,9d13697e6148dba9,746e5c043f4c7aac,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.777407,0,,,,False,design
J15038453+194464,150.3845342664891,1.944641700722011,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15038453+194464.jpg,golden/kits_truth_v2r/J15038453+194464.jpg,d6a420d4656eea1f,2e577842a58172c6,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.07577,0,,,,False,holdout
J15038569+198996,150.3856911937483,1.989958445500546,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15038569+198996.jpg,golden/kits_truth_v2r/J15038569+198996.jpg,3370231f4eeb6cae,3313455c45ceca90,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.778614,0,,,,False,holdout
J15039154+206131,150.3915435020002,2.061305037898375,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15039154+206131.jpg,golden/kits_truth_v2r/J15039154+206131.jpg,02c82c5d1694fa3b,30cf5fadffc46230,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.1793,0,,,,False,holdout
J15039169+231652,150.3916899199596,2.316521572737812,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15039169+231652.jpg,golden/kits_truth_v2r/J15039169+231652.jpg,8f3a0342eed715a1,14e1a4ae50bfcc80,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.4679,0,,,,False,design
J15039470+206832,150.394700555355,2.068317071449354,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15039470+206832.jpg,golden/kits_truth_v2r/J15039470+206832.jpg,d0d232f5710e3690,d18605422a419bf5,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.099083,0,,,,False,design
J15039518+200815,150.3951818232428,2.008147081961283,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15039518+200815.jpg,golden/kits_truth_v2r/J15039518+200815.jpg,65cb9e80a7084eb5,0b828954067d98f2,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.404942,0,,,,False,design
J15040032+211637,150.4003175636925,2.116366293938728,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15040032+211637.jpg,golden/kits_truth_v2r/J15040032+211637.jpg,4eb7fc1319229ceb,654ce10609b954dd,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.724934,0,,,,False,holdout
J15040193+244503,150.4019273653229,2.445031865114629,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15040193+244503.jpg,golden/kits_truth_v2r/J15040193+244503.jpg,f5bff1f88efac3b9,f48c58ac0cc35cbb,negative,False,False,False,,,,,,,False,color,cosmos,1727,16.458456,0,,,,False,holdout
J15040299+237880,150.4029851783574,2.378804189351795,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15040299+237880.jpg,golden/kits_truth_v2r/J15040299+237880.jpg,999371f5bc2d1d28,b3a9d7605f8dacf8,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.4354,0,,,,False,holdout
J15040993+238226,150.4099289148516,2.382258505576777,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15040993+238226.jpg,golden/kits_truth_v2r/J15040993+238226.jpg,9482853eba1e0b65,be5366f1e92b2317,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.163788,0,,,,False,holdout
J15041007+245339,150.4100664043561,2.453393915351374,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15041007+245339.jpg,golden/kits_truth_v2r/J15041007+245339.jpg,bba29ba4eb41e341,6de3424da3846733,negative,False,False,False,,,,,,,False,color,cosmos,1727,17.778498,0,,,,False,holdout
J15042176+241477,150.42176010903,2.414767449824542,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15042176+241477.jpg,golden/kits_truth_v2r/J15042176+241477.jpg,a2e956c3f69627e5,56019c9a191fa2b9,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.579702,0,,,,False,design
J15042265+240722,150.4226545472316,2.407215928954309,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15042265+240722.jpg,golden/kits_truth_v2r/J15042265+240722.jpg,2ce62f6f090d1265,1955e7c367e8bb8b,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.29868,0,,,,False,design
J15042277+241724,150.4227711906089,2.4172380502667,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15042277+241724.jpg,golden/kits_truth_v2r/J15042277+241724.jpg,b3d0a61db6f6eea8,2c72552e8f46fdd3,negative,False,False,False,,,,,,,False,color,cosmos,1727,18.450783,0,,,,False,design
J15042536+212919,150.4253619845096,2.129188816432356,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15042536+212919.jpg,golden/kits_truth_v2r/J15042536+212919.jpg,464834a9160c803b,847a526614af55ca,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.06308,0,,,,False,holdout
J15045062+241999,150.4506238907781,2.419994904138239,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15045062+241999.jpg,golden/kits_truth_v2r/J15045062+241999.jpg,7acd67a14de08a44,0e2bbcf144d931a5,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.867704,0,,,,False,design
J15045900+217094,150.4589993843115,2.170941871590612,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15045900+217094.jpg,golden/kits_truth_v2r/J15045900+217094.jpg,d058be149cadec9a,dc73d333966d9fda,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.225327,0,,,,False,design
J15047387+237589,150.4738663546536,2.375887349905735,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15047387+237589.jpg,golden/kits_truth_v2r/J15047387+237589.jpg,6349e6341fcccbe4,6f593a3949dae5dd,negative,False,False,False,,,,,,,False,color,cosmos,1727,17.21634,0,,,,False,design
J15053436+238213,150.5343629272878,2.382134864744621,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15053436+238213.jpg,golden/kits_truth_v2r/J15053436+238213.jpg,970d80ba4f2c006e,e6347a88668424e9,negative,False,False,False,,,,,,,False,color,cosmos,1727,19.12869,0,,,,False,design
J15053909+243871,150.5390933606934,2.438705810155251,jwst,,nonlens,truth_jwst,1727,,,no,,golden/kits_truth/J15053909+243871.jpg,golden/kits_truth_v2r/J15053909+243871.jpg,72347021415f12e1,0278dc14906fc5db,negative,False,False,False,,,,,,,False,color,cosmos,1727,20.43855,0,,,,False,holdout
J15056095+211113,150.5609499313847,2.111133457004026,jwst,,nonlens,truth_jwst,1635,,,no,,golden/kits_truth/J15056095+211113.jpg,golden/kits_truth_v2r/J15056095+211113.jpg,bfb54c86eb4bc388,906d691f73b5adf3,negative,False,False,False,,,,,,,False,color,blank,1635,18.877398,0,,,,False,design
J1505653+2807180,15.05652953225906,28.07179933518349,jwst,,nonlens,truth_jwst,1243,,,no,,golden/kits_truth/J1505653+2807180.jpg,golden/kits_truth_v2r/J1505653+2807180.jpg,42638baed41487b4,10c7a0ee6c6ae596,negative,False,False,False,,,,,,,False,color,blank,1243,19.286604,0,,,,False,design
J15424724+3904547,154.24723681066456,39.0454744872888,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J15424724+3904547.jpg,golden/kits_truth_v2r/J15424724+3904547.jpg,e960dbfdb5694bb3,7a325cf74eb1ed0d,negative,False,False,False,,,,,,,False,color,cluster,5594,18.863317,0,,,,False,design
J15424914+3903022,154.24913587369488,39.03021807040276,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J15424914+3903022.jpg,golden/kits_truth_v2r/J15424914+3903022.jpg,cb8e39198487c9c3,d622868f0cd23c45,negative,False,False,False,,,,,,,False,color,cluster,5594,19.064571,0,,,,False,design
J15728190+2639074,157.2818977338769,26.39073960041899,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J15728190+2639074.jpg,golden/kits_truth_v2r/J15728190+2639074.jpg,37ff77c97b007132,8ea4e5acbf22fdd7,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,19.798998,0,,,,False,holdout
J16115660+3384869,161.1565960579954,33.848688042031604,jwst,,nonlens,truth_jwst,1176,,,no,,golden/kits_truth/J16115660+3384869.jpg,golden/kits_truth_v2r/J16115660+3384869.jpg,87df014f4dbda6ec,66e9d5ecad943dd1,negative,False,False,False,,,,,,,False,color,cluster,1176,19.694048,0,,,,False,holdout
J16437127+5799513,164.37126798554112,57.99513349242541,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J16437127+5799513.jpg,golden/kits_truth_v2r/J16437127+5799513.jpg,12ad64705023a74e,30ddd6c316b63645,negative,False,False,False,,,,,,,False,color,cluster,5594,20.826271,0,,,,False,design
J16645992-1025916,166.4599164450945,-10.25915504851884,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J16645992-1025916.jpg,golden/kits_truth_v2r/J16645992-1025916.jpg,0461069b6dcfb02a,2f7b12017d291fb8,negative,False,False,False,,,,,,,False,color,cluster,5594,20.58481,0,,,,False,holdout
J17177791+4246398,171.77791102621936,42.46397954550942,jwst,,nonlens,truth_jwst,1176,,,no,,golden/kits_truth/J17177791+4246398.jpg,golden/kits_truth_v2r/J17177791+4246398.jpg,e7bba56985edc2cc,88a2b74a3b53b92c,negative,False,False,False,,,,,,,False,color,cluster,1176,17.880411,0,,,,False,holdout
J17182440+4247148,171.82440495940392,42.471477147036495,jwst,,nonlens,truth_jwst,4744,,,no,,golden/kits_truth/J17182440+4247148.jpg,golden/kits_truth_v2r/J17182440+4247148.jpg,876205c16297cbf5,b09a8b9731efd5c1,negative,False,False,False,,,,,,,False,color,cluster,4744,19.348907,0,,,,False,holdout
J17183353+4248564,171.8335337566149,42.485637438640715,jwst,,nonlens,truth_jwst,4744,,,no,,golden/kits_truth/J17183353+4248564.jpg,golden/kits_truth_v2r/J17183353+4248564.jpg,28e9ee2d1fb0baa5,18fe54fb42b80f77,negative,False,False,False,,,,,,,False,color,cluster,4744,19.068089,0,,,,False,design
J17738849+2238664,177.3884874718112,22.38664390882784,jwst,,nonlens,truth_jwst,5890,,,no,,golden/kits_truth/J17738849+2238664.jpg,golden/kits_truth_v2r/J17738849+2238664.jpg,bf4321b96fa6bff2,6eac231715423ce1,negative,False,False,False,,,,,,,False,color,cluster,5890,17.394947,0,,,,False,design
J17739683+2241745,177.3968285916543,22.41744895967046,jwst,,nonlens,truth_jwst,5890,,,no,,golden/kits_truth/J17739683+2241745.jpg,golden/kits_truth_v2r/J17739683+2241745.jpg,7ef5fcbf31d96b2b,1a30306e9eb9d9ea,negative,False,False,False,,,,,,,False,color,cluster,5890,20.896702,0,,,,False,design
J17741117+2235421,177.4111654148181,22.35420660699186,jwst,,nonlens,truth_jwst,1176,,,no,,golden/kits_truth/J17741117+2235421.jpg,golden/kits_truth_v2r/J17741117+2235421.jpg,63e01b0328cfbdf9,e1631cff6671774c,negative,False,False,False,,,,,,,False,color,cluster,1176,18.49055,0,,,,False,design
J17771018-2807261,177.7101756348372,-28.0726070438147,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J17771018-2807261.jpg,golden/kits_truth_v2r/J17771018-2807261.jpg,49b026f6996e9344,4cc38461ef440f25,negative,False,False,False,,,,,,,False,color,cluster,6882,19.774244,0,,,,False,design
J17773035-2807155,177.7303542435811,-28.07154649667858,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J17773035-2807155.jpg,golden/kits_truth_v2r/J17773035-2807155.jpg,4c96e86f9761da80,85f4c9f837ba9ed4,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6882,19.81216,0,,,,False,design
J17832181+791864,178.3218052533549,7.918638954514019,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J17832181+791864.jpg,golden/kits_truth_v2r/J17832181+791864.jpg,51441bf93fc1b818,b62453f8ba6cdcf1,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,20.641262,0,,,,False,design
J17832394+793591,178.3239395025789,7.935905878967502,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J17832394+793591.jpg,golden/kits_truth_v2r/J17832394+793591.jpg,143706589149e771,4947f00c97dc0662,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,20.6164,0,,,,False,design
J17832474+792844,178.3247438385497,7.928435621492105,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J17832474+792844.jpg,golden/kits_truth_v2r/J17832474+792844.jpg,31fe4a924ca48635,e4aec243a716079b,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,20.780188,0,,,,False,design
J17832744+794424,178.3274357826616,7.944238430269248,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J17832744+794424.jpg,golden/kits_truth_v2r/J17832744+794424.jpg,595784c9c21d7a46,5ce4c1d4cdf310fa,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,19.466986,0,,,,False,holdout
J17832857+791584,178.3285660384246,7.91584240164087,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J17832857+791584.jpg,golden/kits_truth_v2r/J17832857+791584.jpg,4d59b5ddd4e32c22,d64b3f3056b55c2e,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,19.342287,0,,,,False,design
J17833172+794079,178.3317207817242,7.940789372930221,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J17833172+794079.jpg,golden/kits_truth_v2r/J17833172+794079.jpg,c8fd12b0ee185156,a816a00e4027ff5e,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,20.301767,0,,,,False,design
J17833472+793279,178.3347167380149,7.93278696908057,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J17833472+793279.jpg,golden/kits_truth_v2r/J17833472+793279.jpg,b34e12a4942ed201,b4cd18e61fc90297,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,19.724245,0,,,,False,holdout
J18030926+2311805,180.3092642031698,23.11805100500546,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J18030926+2311805.jpg,golden/kits_truth_v2r/J18030926+2311805.jpg,43665e5f991f4ba4,f3669c2fadf8b913,negative,False,False,False,,,,,,,False,color,cluster,5594,19.204885,0,,,,False,holdout
J18031643+2310548,180.3164338650421,23.10547926108753,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J18031643+2310548.jpg,golden/kits_truth_v2r/J18031643+2310548.jpg,638b4ce323804d6b,47e5f7ee8cbc43c6,negative,False,False,False,,,,,,,False,color,cluster,5594,20.955051,0,,,,False,holdout
J18156523-880609,181.5652338751575,-8.80609293990326,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J18156523-880609.jpg,golden/kits_truth_v2r/J18156523-880609.jpg,a1496b208036d42c,477ede4e8cce9618,negative,False,False,False,,,,,,,False,color,cluster,6882,19.244543,0,,,,False,design
J18307996+2755490,183.0799564061078,27.55490303016307,jwst,,nonlens,truth_jwst,1176,,,no,,golden/kits_truth/J18307996+2755490.jpg,golden/kits_truth_v2r/J18307996+2755490.jpg,97e4cf0816fe8219,012e19d055e95538,negative,False,False,False,,,,,,,False,color,cluster,1176,18.812857,0,,,,False,design
