name,ra,dec,survey_key,score_1_4,grade_letter,label_source,bench_overlap,pool_split
DESI-232.8936-00.3208,232.8935796,-0.3207652684,storfer,1,D,gradeD_consensus,False,train
DESI-233.3636+11.9529,233.3636463,11.95288761,storfer,1,D,gradeD_consensus,True,
DESI-233.6362+25.9687,233.6362121,25.9686965,storfer,1,D,gradeD_consensus,False,train
DESI-234.0147+36.4926,234.0146782,36.49257647,storfer,1,D,gradeD_consensus,False,train
DESI-234.9367+03.0766,234.9366694,3.076589183,storfer,1,D,gradeD_consensus,True,
DESI-235.0179+04.4711,235.0178598,4.47111634,storfer,1,D,gradeD_consensus,False,valsel
DESI-235.1699+02.9732,235.1698681,2.973211508,storfer,1,D,gradeD_consensus,False,train
DESI-236.3402+19.8429,236.3401515,19.84290326,storfer,1,D,gradeD_consensus,False,train
DESI-236.4548-00.0698,236.4547718,-0.06983555484,storfer,1,D,gradeD_consensus,False,train
DESI-236.5907+23.0086,236.5906624,23.00863956,storfer,1,D,gradeD_consensus,False,train
DESI-236.6280+02.9869,236.6279808,2.986942445,storfer,1,D,gradeD_consensus,False,train
DESI-237.5257+02.3795,237.5257316,2.379454967,storfer,1,D,gradeD_consensus,False,train
DESI-237.7687+29.0117,237.7686849,29.01168543,storfer,1,D,gradeD_consensus,False,valsel
DESI-238.7150+17.4694,238.715014,17.469379,storfer,1,D,gradeD_consensus,False,valsel
DESI-238.8618+16.2095,238.8617988,16.20946231,storfer,1,D,gradeD_consensus,False,train
DESI-239.3325+11.3431,239.3324789,11.34305531,storfer,1,D,gradeD_consensus,False,train
DESI-240.4732+09.1862,240.4731746,9.186198175,storfer,1,D,gradeD_consensus,False,train
DESI-240.9455+09.0668,240.9455077,9.066833774,storfer,1,D,gradeD_consensus,False,train
DESI-241.1336+11.3428,241.1336348,11.34281596,storfer,1,D,gradeD_consensus,True,
DESI-241.3500+35.0662,241.3499733,35.06617003,storfer,1,D,gradeD_consensus,False,valsel
DESI-241.8123+03.8783,241.8123128,3.878279805,storfer,1,D,gradeD_consensus,False,train
DESI-241.8326+09.0996,241.8325682,9.099643307,storfer,1,D,gradeD_consensus,False,train
DESI-241.8463+07.1753,241.8462857,7.175337242,storfer,1,D,gradeD_consensus,False,train
DESI-242.1752+09.4988,242.1751566,9.498820937,storfer,1,D,gradeD_consensus,False,train
DESI-242.3554+14.6583,242.3554178,14.65826547,storfer,1,D,gradeD_consensus,False,train
DESI-242.6332+06.6782,242.6331853,6.678228904,storfer,1,D,gradeD_consensus,False,gate
DESI-243.3324+12.1071,243.3324095,12.10713917,storfer,1,D,gradeD_consensus,False,train
DESI-243.3620+06.7223,243.3619703,6.722291149,storfer,1,D,gradeD_consensus,False,valsel
DESI-244.0276+06.5562,244.0276018,6.556164209,storfer,1,D,gradeD_consensus,False,valsel
DESI-244.3240+01.0447,244.324009,1.044663707,storfer,1,D,gradeD_consensus,False,train
DESI-244.4295+07.2579,244.4294947,7.257925886,storfer,1,D,gradeD_consensus,False,train
DESI-245.0015+08.4533,245.001519,8.453346797,storfer,1,D,gradeD_consensus,False,train
DESI-245.1306+50.4846,245.1306229,50.48463085,storfer,1,D,gradeD_consensus,False,train
DESI-246.4936+12.0455,246.4935768,12.04553468,storfer,1,D,gradeD_consensus,False,valsel
DESI-246.5309+10.7318,246.5309171,10.73178727,storfer,1,D,gradeD_consensus,False,train
DESI-246.6243+23.3417,246.6242757,23.34173081,storfer,1,D,gradeD_consensus,False,valsel
DESI-247.2287+17.6212,247.2286705,17.62123584,storfer,1,D,gradeD_consensus,False,train
DESI-248.2477+19.5318,248.2476941,19.53175783,storfer,1,D,gradeD_consensus,False,train
DESI-248.3528-01.6039,248.3527742,-1.603935021,storfer,1,D,gradeD_consensus,False,valsel
DESI-248.4449+33.6964,248.4449117,33.69636717,storfer,1,D,gradeD_consensus,False,train
DESI-248.7206+00.8534,248.7205503,0.8534016202,storfer,1,D,gradeD_consensus,True,
DESI-249.2110+09.6644,249.2109924,9.66436642,storfer,1,D,gradeD_consensus,False,train
DESI-249.9685+26.4353,249.9684617,26.43533304,storfer,1,D,gradeD_consensus,False,train
DESI-253.3612+16.5028,253.3611653,16.50279218,storfer,1,D,gradeD_consensus,True,
DESI-254.5130+56.6424,254.5129503,56.64236272,storfer,1,D,gradeD_consensus,True,
DESI-254.5243+24.8144,254.5242767,24.81435458,storfer,1,D,gradeD_consensus,False,train
DESI-255.0374+52.7436,255.0374053,52.74357265,storfer,1,D,gradeD_consensus,False,train
DESI-256.6215+34.3686,256.6214639,34.36855338,storfer,1,D,gradeD_consensus,False,train
DESI-257.1676+22.6972,257.1676496,22.69723705,storfer,1,D,gradeD_consensus,False,train
DESI-257.4001+07.9392,257.4000949,7.939230369,storfer,1,D,gradeD_consensus,False,train
DESI-257.8090+45.1857,257.8089527,45.1856561,storfer,1,D,gradeD_consensus,True,
DESI-257.8357+52.2664,257.835731,52.26639447,storfer,1,D,gradeD_consensus,False,train
DESI-258.5685+16.0378,258.568475,16.03776694,storfer,1,D,gradeD_consensus,False,train
DESI-259.6875+09.9162,259.6875209,9.916226434,storfer,1,D,gradeD_consensus,False,train
DESI-259.9288+32.4636,259.9287952,32.46363787,storfer,1,D,gradeD_consensus,False,train
DESI-260.5889+28.3162,260.5888999,28.31621939,storfer,1,D,gradeD_consensus,False,valsel
DESI-260.7725+40.1080,260.7725463,40.10803862,storfer,1,D,gradeD_consensus,False,train
DESI-261.4662+09.5566,261.4661596,9.556570883,storfer,1,D,gradeD_consensus,False,train
DESI-261.8129+18.9196,261.8128689,18.91956392,storfer,1,D,gradeD_consensus,False,train
DESI-261.9887+19.0129,261.9887434,19.01294029,storfer,1,D,gradeD_consensus,True,
DESI-262.0559+12.5296,262.0559217,12.52955542,storfer,1,D,gradeD_consensus,False,train
DESI-262.1716+22.2222,262.1715616,22.22223947,storfer,1,D,gradeD_consensus,False,train
DESI-262.2552+14.0633,262.2552075,14.06331496,storfer,1,D,gradeD_consensus,False,train
DESI-262.9164+22.8663,262.9163745,22.86626545,storfer,1,D,gradeD_consensus,False,valsel
DESI-263.0314+25.3463,263.0314076,25.34632565,storfer,1,D,gradeD_consensus,False,valsel
DESI-263.5485+54.2002,263.5484779,54.20021025,storfer,1,D,gradeD_consensus,False,train
DESI-264.6984+14.0553,264.6983804,14.05531485,storfer,1,D,gradeD_consensus,False,train
DESI-264.7369+22.7052,264.7369447,22.70520757,storfer,1,D,gradeD_consensus,False,train
DESI-266.1293+14.2989,266.1292592,14.29894172,storfer,1,D,gradeD_consensus,False,train
DESI-266.4046+28.7676,266.4046342,28.76758391,storfer,1,D,gradeD_consensus,False,train
DESI-266.5050+33.9755,266.5049794,33.97545481,storfer,1,D,gradeD_consensus,False,train
DESI-267.5083+30.1731,267.5082839,30.17310058,storfer,1,D,gradeD_consensus,False,train
DESI-267.8572+29.0846,267.8572204,29.08455544,storfer,1,D,gradeD_consensus,True,
DESI-268.6716+17.8283,268.6716059,17.82825276,storfer,1,D,gradeD_consensus,False,train
DESI-271.0566+22.5282,271.0566144,22.52816818,storfer,1,D,gradeD_consensus,False,train
DESI-272.4717+29.5801,272.4716652,29.58014972,storfer,1,D,gradeD_consensus,False,train
DESI-272.6519+44.4332,272.6519234,44.43322568,storfer,1,D,gradeD_consensus,False,train
DESI-277.2995+39.3591,277.2994755,39.35911965,storfer,1,D,gradeD_consensus,True,
DESI-278.0590+37.3431,278.0589995,37.34312985,storfer,1,D,gradeD_consensus,False,train
DESI-278.4260+43.3935,278.4260058,43.39351767,storfer,1,D,gradeD_consensus,True,
DESI-279.5187+44.5269,279.5186694,44.52692069,storfer,1,D,gradeD_consensus,False,train
DESI-280.4217+74.2348,280.4216865,74.23480128,storfer,1,D,gradeD_consensus,False,train
DESI-286.6211+62.3055,286.6211348,62.30548636,storfer,1,D,gradeD_consensus,False,gate
DESI-300.9143-53.4200,300.9142908,-53.42003022,storfer,1,D,gradeD_consensus,False,train
DESI-303.0981-56.2208,303.0981203,-56.22078443,storfer,1,D,gradeD_consensus,False,train
DESI-304.8058-51.9381,304.805774,-51.93814702,storfer,1,D,gradeD_consensus,False,train
DESI-305.8436-48.5599,305.8436436,-48.55989426,storfer,1,D,gradeD_consensus,False,gate
DESI-306.7393-49.3333,306.7393265,-49.3333415,storfer,1,D,gradeD_consensus,False,train
DESI-306.8246-47.7699,306.8245608,-47.76994878,storfer,1,D,gradeD_consensus,False,gate
DESI-308.0432-41.5946,308.0432,-41.59459926,storfer,1,D,gradeD_consensus,False,train
DESI-308.0694-43.6335,308.0694414,-43.63347097,storfer,1,D,gradeD_consensus,False,train
DESI-308.4852-43.1004,308.4851816,-43.10044659,storfer,1,D,gradeD_consensus,False,train
DESI-308.7726-48.2381,308.7726162,-48.23811551,storfer,1,D,gradeD_consensus,False,train
DESI-308.9771-63.3591,308.9771292,-63.35912401,storfer,1,D,gradeD_consensus,False,train
DESI-309.2203-46.9067,309.2202685,-46.90668596,storfer,1,D,gradeD_consensus,False,train
DESI-309.2245-63.9326,309.2244776,-63.93264105,storfer,1,D,gradeD_consensus,False,train
DESI-309.6524-44.4549,309.6523593,-44.45490826,storfer,1,D,gradeD_consensus,False,train
DESI-310.0201+03.7227,310.0201372,3.722687137,storfer,1,D,gradeD_consensus,False,train
DESI-310.5241-56.3032,310.5241149,-56.30318424,storfer,1,D,gradeD_consensus,False,train
DESI-310.6620-45.8900,310.6620305,-45.89001032,storfer,1,D,gradeD_consensus,False,valsel
DESI-311.9808-59.0120,311.9807606,-59.01203252,storfer,1,D,gradeD_consensus,False,train
DESI-312.1944-45.9930,312.1944347,-45.99298027,storfer,1,D,gradeD_consensus,False,train
DESI-313.3691-54.0952,313.369069,-54.09520529,storfer,1,D,gradeD_consensus,True,
DESI-313.4783-45.5807,313.478305,-45.5806943,storfer,1,D,gradeD_consensus,False,train
DESI-313.8609-52.1259,313.8608827,-52.1259424,storfer,1,D,gradeD_consensus,False,train
DESI-313.9924-43.5953,313.9923841,-43.59526401,storfer,1,D,gradeD_consensus,False,train
DESI-314.1440-53.1623,314.1440436,-53.16231344,storfer,1,D,gradeD_consensus,False,train
DESI-314.2005+05.8759,314.2004549,5.87594854,storfer,1,D,gradeD_consensus,False,train
DESI-315.1441-55.9067,315.1440952,-55.90669065,storfer,1,D,gradeD_consensus,False,train
DESI-315.5677-48.0099,315.5676673,-48.00987095,storfer,1,D,gradeD_consensus,False,train
DESI-316.6479-54.0411,316.6479321,-54.04111978,storfer,1,D,gradeD_consensus,False,train
DESI-317.2522+06.9301,317.2522059,6.930082271,storfer,1,D,gradeD_consensus,False,train
DESI-317.4156-40.9409,317.4156401,-40.94090046,storfer,1,D,gradeD_consensus,False,valsel
DESI-317.9597-44.5769,317.9597361,-44.57687017,storfer,1,D,gradeD_consensus,True,
DESI-318.0286-53.9781,318.0286451,-53.97806304,storfer,1,D,gradeD_consensus,False,train
DESI-318.2628-56.2396,318.2628044,-56.23958244,storfer,1,D,gradeD_consensus,False,train
DESI-318.3703+18.0576,318.3703255,18.05763987,storfer,1,D,gradeD_consensus,True,
DESI-319.1877-42.5322,319.1876792,-42.53218328,storfer,1,D,gradeD_consensus,False,train
DESI-319.3414-05.7090,319.3413712,-5.709042182,storfer,1,D,gradeD_consensus,False,valsel
DESI-319.5754-61.2030,319.5753667,-61.20297573,storfer,1,D,gradeD_consensus,False,valsel
DESI-319.6864+16.9161,319.6863858,16.9160609,storfer,1,D,gradeD_consensus,False,valsel
DESI-319.7069-46.3994,319.7069473,-46.39935114,storfer,1,D,gradeD_consensus,False,valsel
DESI-319.8536+05.3021,319.8535592,5.302064613,storfer,1,D,gradeD_consensus,False,train
DESI-319.9330+00.3645,319.9329749,0.3645461382,storfer,1,D,gradeD_consensus,False,train
DESI-320.1300-45.8642,320.1299792,-45.86416097,storfer,1,D,gradeD_consensus,False,gate
DESI-320.1858-63.1300,320.1858309,-63.13000491,storfer,1,D,gradeD_consensus,False,train
DESI-320.2416-41.4194,320.2416322,-41.41943991,storfer,1,D,gradeD_consensus,False,train
DESI-320.6024+00.5296,320.6023825,0.5295607783,storfer,1,D,gradeD_consensus,False,valsel
DESI-320.9876+10.5432,320.9876499,10.54319575,storfer,1,D,gradeD_consensus,False,valsel
DESI-321.6921+20.6176,321.6921363,20.61760155,storfer,1,D,gradeD_consensus,False,train
DESI-322.0300+17.0328,322.0300252,17.03282138,storfer,1,D,gradeD_consensus,False,train
DESI-322.3436-13.1683,322.3436144,-13.16830469,storfer,1,D,gradeD_consensus,False,valsel
DESI-322.7722-40.3258,322.7721559,-40.32584559,storfer,1,D,gradeD_consensus,False,train
DESI-322.7926-48.9781,322.7925759,-48.97814088,storfer,1,D,gradeD_consensus,False,train
DESI-323.1489-41.4276,323.1489131,-41.42764119,storfer,1,D,gradeD_consensus,False,gate
DESI-323.2318-61.6659,323.2317944,-61.66585479,storfer,1,D,gradeD_consensus,False,train
DESI-323.5478-00.8199,323.5477685,-0.8198837207,storfer,1,D,gradeD_consensus,False,train
DESI-323.6128-46.1633,323.6128406,-46.1632639,storfer,1,D,gradeD_consensus,False,train
DESI-323.7508-62.9115,323.7507665,-62.91151848,storfer,1,D,gradeD_consensus,False,train
DESI-324.0323-49.9306,324.0322959,-49.93057714,storfer,1,D,gradeD_consensus,False,gate
DESI-324.0416-04.8402,324.0415734,-4.840246725,storfer,1,D,gradeD_consensus,True,
DESI-324.3000-01.7331,324.2999666,-1.733127536,storfer,1,D,gradeD_consensus,False,train
DESI-324.6900+16.9825,324.6900383,16.98250513,storfer,1,D,gradeD_consensus,False,train
DESI-324.8326-43.0421,324.8325737,-43.04211883,storfer,1,D,gradeD_consensus,False,train
DESI-325.2553-61.8115,325.255307,-61.81145771,storfer,1,D,gradeD_consensus,False,train
DESI-325.3486-62.3149,325.3486298,-62.31490643,storfer,1,D,gradeD_consensus,False,train
DESI-325.3681+02.2797,325.3680989,2.279733165,storfer,1,D,gradeD_consensus,False,valsel
DESI-325.3707-00.8261,325.3706712,-0.8261133425,storfer,1,D,gradeD_consensus,False,valsel
DESI-325.7902-42.9283,325.7902234,-42.92826301,storfer,1,D,gradeD_consensus,False,train
DESI-325.9594+20.1279,325.9594016,20.12786432,storfer,1,D,gradeD_consensus,False,train
DESI-326.1190+01.1202,326.1190494,1.12023448,storfer,1,D,gradeD_consensus,False,train
DESI-326.4385-00.4798,326.4384925,-0.4798432017,storfer,1,D,gradeD_consensus,True,
DESI-326.4499-06.0018,326.4499322,-6.001836138,storfer,1,D,gradeD_consensus,False,train
DESI-326.4525-55.0224,326.4524975,-55.02243687,storfer,1,D,gradeD_consensus,False,train
DESI-326.4590+21.5903,326.458967,21.59028222,storfer,1,D,gradeD_consensus,False,train
DESI-326.4825+00.0027,326.4824921,0.002722786141,storfer,1,D,gradeD_consensus,False,gate
DESI-326.4896+13.8431,326.4896132,13.84312146,storfer,1,D,gradeD_consensus,False,train
DESI-326.5968-42.2949,326.5967551,-42.29485546,storfer,1,D,gradeD_consensus,True,
DESI-326.6925-43.2476,326.6924787,-43.24762815,storfer,1,D,gradeD_consensus,False,valsel
DESI-326.8985-56.0088,326.8984558,-56.00883137,storfer,1,D,gradeD_consensus,True,
DESI-327.0381+02.0460,327.0381345,2.046032732,storfer,1,D,gradeD_consensus,False,gate
DESI-327.0863-49.3603,327.0863388,-49.36030296,storfer,1,D,gradeD_consensus,False,train
DESI-327.2878+08.8755,327.2877821,8.875475083,storfer,1,D,gradeD_consensus,False,train
DESI-327.4735-47.4774,327.4735292,-47.4773588,storfer,1,D,gradeD_consensus,False,train
DESI-327.5577-51.3316,327.5576923,-51.33155488,storfer,1,D,gradeD_consensus,False,train
DESI-328.0471+10.3451,328.0471341,10.34514026,storfer,1,D,gradeD_consensus,False,train
DESI-328.3989-42.0387,328.3988591,-42.03869012,storfer,1,D,gradeD_consensus,False,train
DESI-328.9677-01.2661,328.9677085,-1.26612187,storfer,1,D,gradeD_consensus,False,train
DESI-329.0349+01.3896,329.0349332,1.389556038,storfer,1,D,gradeD_consensus,True,
DESI-329.2143+24.4986,329.2142911,24.49857758,storfer,1,D,gradeD_consensus,False,train
DESI-329.2266-57.5828,329.226647,-57.58284052,storfer,1,D,gradeD_consensus,False,train
DESI-329.6264-62.4564,329.6263762,-62.45643953,storfer,1,D,gradeD_consensus,False,train
DESI-329.7434-61.9749,329.743394,-61.97489935,storfer,1,D,gradeD_consensus,False,train
DESI-330.1278-11.1619,330.1278438,-11.16191025,storfer,1,D,gradeD_consensus,False,train
DESI-330.1711-52.6158,330.1710702,-52.6158385,storfer,1,D,gradeD_consensus,False,train
DESI-330.2099-57.2533,330.2099092,-57.25328494,storfer,1,D,gradeD_consensus,False,train
DESI-330.7453-04.9140,330.7452741,-4.913970199,storfer,1,D,gradeD_consensus,False,train
DESI-330.9477-62.2874,330.9477451,-62.28742796,storfer,1,D,gradeD_consensus,True,
DESI-331.0995-54.5395,331.0994666,-54.53950956,storfer,1,D,gradeD_consensus,False,train
DESI-331.6220-58.1441,331.6220275,-58.14405564,storfer,1,D,gradeD_consensus,False,valsel
DESI-331.6225+00.9580,331.622476,0.9579566039,storfer,1,D,gradeD_consensus,False,train
DESI-331.6629-40.2521,331.6629298,-40.25205159,storfer,1,D,gradeD_consensus,False,train
DESI-331.8070-52.0497,331.8069969,-52.04974277,storfer,1,D,gradeD_consensus,True,
DESI-331.9423-43.3391,331.9423028,-43.33906323,storfer,1,D,gradeD_consensus,False,train
DESI-331.9426+20.1438,331.9426043,20.14382788,storfer,1,D,gradeD_consensus,False,train
DESI-332.3926-57.5415,332.3925637,-57.54148477,storfer,1,D,gradeD_consensus,False,train
DESI-332.8213-11.3775,332.8212944,-11.37747991,storfer,1,D,gradeD_consensus,False,train
DESI-332.8418-61.8965,332.8418089,-61.89654515,storfer,1,D,gradeD_consensus,False,train
DESI-333.0868-00.1706,333.0868266,-0.170584372,storfer,1,D,gradeD_consensus,False,train
DESI-333.4099+10.6329,333.409932,10.63288505,storfer,1,D,gradeD_consensus,False,valsel
DESI-333.5789+01.1774,333.5788992,1.177397199,storfer,1,D,gradeD_consensus,False,train
DESI-333.8091+01.0446,333.8090556,1.044613153,storfer,1,D,gradeD_consensus,True,
DESI-333.9195+01.8297,333.9195017,1.829694136,storfer,1,D,gradeD_consensus,False,train
DESI-333.9297-42.1512,333.9296583,-42.15119173,storfer,1,D,gradeD_consensus,False,train
DESI-333.9665-01.6371,333.966501,-1.637082468,storfer,1,D,gradeD_consensus,False,train
DESI-334.4270-41.8720,334.4270254,-41.87204036,storfer,1,D,gradeD_consensus,True,
DESI-334.6628-09.6291,334.662802,-9.629088002,storfer,1,D,gradeD_consensus,False,train
DESI-334.6963-43.7652,334.6962732,-43.7651745,storfer,1,D,gradeD_consensus,False,train
DESI-334.7366+00.2816,334.7366264,0.2815940096,storfer,1,D,gradeD_consensus,False,train
DESI-334.7812-45.7618,334.7812288,-45.7617702,storfer,1,D,gradeD_consensus,False,train
DESI-334.7830-08.9395,334.7829665,-8.93954773,storfer,1,D,gradeD_consensus,True,
DESI-335.1115-63.1161,335.1114852,-63.11605683,storfer,1,D,gradeD_consensus,True,
DESI-335.1909-55.8748,335.1908554,-55.87478073,storfer,1,D,gradeD_consensus,True,
DESI-335.6052-06.1878,335.6051754,-6.187817977,storfer,1,D,gradeD_consensus,False,train
DESI-336.0656+15.3617,336.0655822,15.36174442,storfer,1,D,gradeD_consensus,False,train
DESI-336.1600-00.1304,336.1600317,-0.1304222202,storfer,1,D,gradeD_consensus,False,train
DESI-336.3734+11.5856,336.3734406,11.58559268,storfer,1,D,gradeD_consensus,False,train
DESI-336.4937-53.9729,336.4937167,-53.97287427,storfer,1,D,gradeD_consensus,False,train
DESI-336.6257-02.8177,336.6256731,-2.817701194,storfer,1,D,gradeD_consensus,False,train
DESI-336.7782-57.4705,336.7782342,-57.47050372,storfer,1,D,gradeD_consensus,False,valsel
DESI-336.8690-48.8743,336.8690222,-48.87425919,storfer,1,D,gradeD_consensus,False,train
DESI-337.0079+15.3865,337.0079416,15.38645627,storfer,1,D,gradeD_consensus,False,valsel
DESI-337.0238+23.4049,337.0237637,23.40493022,storfer,1,D,gradeD_consensus,False,train
DESI-337.0354+16.0921,337.0354138,16.09213518,storfer,1,D,gradeD_consensus,True,
DESI-337.2647-55.2168,337.2647156,-55.21682664,storfer,1,D,gradeD_consensus,False,train
DESI-337.3804-55.4231,337.3804468,-55.42307396,storfer,1,D,gradeD_consensus,False,train
DESI-337.3960-44.2745,337.3959707,-44.27449401,storfer,1,D,gradeD_consensus,False,train
DESI-337.4858-42.0527,337.485841,-42.05266296,storfer,1,D,gradeD_consensus,False,train
DESI-337.6099-45.7932,337.6098689,-45.79315217,storfer,1,D,gradeD_consensus,False,train
DESI-337.7015-50.1563,337.7015129,-50.15626876,storfer,1,D,gradeD_consensus,False,train
DESI-338.0693-43.5083,338.069336,-43.50826408,storfer,1,D,gradeD_consensus,False,train
DESI-338.1106-60.1609,338.1106385,-60.16087096,storfer,1,D,gradeD_consensus,False,valsel
DESI-338.1859+29.3470,338.18591,29.347047,storfer,1,D,gradeD_consensus,False,valsel
DESI-338.2819-50.7598,338.2819137,-50.75977508,storfer,1,D,gradeD_consensus,False,train
DESI-338.5431+32.4454,338.5430645,32.44538819,storfer,1,D,gradeD_consensus,False,valsel
DESI-338.6021-00.2403,338.6021442,-0.2402515556,storfer,1,D,gradeD_consensus,False,train
DESI-338.7134-60.8722,338.7133727,-60.87218147,storfer,1,D,gradeD_consensus,False,train
DESI-338.8070-10.3407,338.8070047,-10.34074447,storfer,1,D,gradeD_consensus,False,train
DESI-339.2448-54.4694,339.2447559,-54.469353,storfer,1,D,gradeD_consensus,False,train
DESI-339.2925+15.2458,339.2925004,15.24579305,storfer,1,D,gradeD_consensus,False,train
DESI-339.3348-56.2879,339.3348286,-56.28788523,storfer,1,D,gradeD_consensus,False,train
DESI-339.4463+33.0187,339.4462535,33.01869705,storfer,1,D,gradeD_consensus,False,train
DESI-339.4488-65.0855,339.4488051,-65.08546431,storfer,1,D,gradeD_consensus,False,train
DESI-339.4759+27.5897,339.4759148,27.58967242,storfer,1,D,gradeD_consensus,False,train
DESI-339.7947-48.2552,339.7946975,-48.25520591,storfer,1,D,gradeD_consensus,False,valsel
DESI-339.8359+01.7513,339.8358928,1.751308913,storfer,1,D,gradeD_consensus,False,valsel
DESI-340.3276-12.7675,340.3276247,-12.76751288,storfer,1,D,gradeD_consensus,False,valsel
DESI-340.3462+01.0608,340.3461922,1.060843641,storfer,1,D,gradeD_consensus,False,train
DESI-340.3985+01.1081,340.3985128,1.108131318,storfer,1,D,gradeD_consensus,False,train
DESI-340.7763-44.7168,340.7762841,-44.71676856,storfer,1,D,gradeD_consensus,True,
DESI-340.8924-01.8987,340.89245,-1.8986757,storfer,1,D,gradeD_consensus,False,valsel
DESI-340.9543-47.7620,340.9542543,-47.76201386,storfer,1,D,gradeD_consensus,False,train
DESI-341.2353-47.2688,341.2353343,-47.26883473,storfer,1,D,gradeD_consensus,False,train
DESI-341.2703-50.0221,341.2703412,-50.02205998,storfer,1,D,gradeD_consensus,False,train
DESI-341.5862-11.1060,341.5862285,-11.10603756,storfer,1,D,gradeD_consensus,False,valsel
DESI-342.1397-51.8900,342.1397466,-51.88995789,storfer,1,D,gradeD_consensus,False,train
DESI-342.2277-49.9235,342.2277068,-49.92345512,storfer,1,D,gradeD_consensus,False,train
DESI-342.5951-09.6182,342.5951273,-9.618236959,storfer,1,D,gradeD_consensus,False,train
DESI-342.6787-58.2335,342.6787477,-58.23345449,storfer,1,D,gradeD_consensus,True,
DESI-342.8398+14.4981,342.8397841,14.49807278,storfer,1,D,gradeD_consensus,False,train
DESI-342.9236-57.4053,342.923623,-57.40528995,storfer,1,D,gradeD_consensus,False,valsel
DESI-342.9296-46.7865,342.9296093,-46.78649969,storfer,1,D,gradeD_consensus,False,train
DESI-343.0755-02.2808,343.0755003,-2.280816699,storfer,1,D,gradeD_consensus,False,train
DESI-343.1778-50.4351,343.1777721,-50.43511231,storfer,1,D,gradeD_consensus,False,train
DESI-343.2543-57.6444,343.2543202,-57.6443771,storfer,1,D,gradeD_consensus,False,train
DESI-343.3393+12.1114,343.3392957,12.11144653,storfer,1,D,gradeD_consensus,False,train
DESI-343.8114-60.2360,343.8113591,-60.23597929,storfer,1,D,gradeD_consensus,False,train
DESI-343.9996+11.0677,343.9995947,11.06772398,storfer,1,D,gradeD_consensus,False,train
DESI-344.0644-48.6302,344.0644342,-48.63018347,storfer,1,D,gradeD_consensus,True,
DESI-344.1388-60.2111,344.1388372,-60.21107335,storfer,1,D,gradeD_consensus,False,train
DESI-344.4392-58.2336,344.439178,-58.23363215,storfer,1,D,gradeD_consensus,False,train
DESI-344.8283-04.8480,344.8282698,-4.847977209,storfer,1,D,gradeD_consensus,False,train
DESI-345.0133-44.9065,345.0133147,-44.90650098,storfer,1,D,gradeD_consensus,False,valsel
DESI-345.1396+03.8309,345.1395592,3.830914494,storfer,1,D,gradeD_consensus,False,valsel
DESI-345.5129+12.8317,345.5128816,12.83171722,storfer,1,D,gradeD_consensus,False,train
DESI-346.2113+27.3830,346.2112614,27.38298865,storfer,1,D,gradeD_consensus,False,train
DESI-346.6701+09.4238,346.670114,9.423763954,storfer,1,D,gradeD_consensus,False,train
DESI-346.7994-54.6686,346.7993789,-54.66858682,storfer,1,D,gradeD_consensus,False,train
DESI-347.0922-03.0723,347.0922001,-3.072310723,storfer,1,D,gradeD_consensus,False,train
DESI-347.1313+31.7770,347.1313231,31.77697735,storfer,1,D,gradeD_consensus,True,
DESI-347.2554+14.2154,347.2553784,14.21539246,storfer,1,D,gradeD_consensus,False,train
DESI-347.7404-12.9205,347.7404435,-12.9205125,storfer,1,D,gradeD_consensus,False,train
DESI-347.7686+26.6147,347.76859,26.61466624,storfer,1,D,gradeD_consensus,False,train
DESI-347.8116+11.6608,347.8116181,11.66083516,storfer,1,D,gradeD_consensus,False,train
DESI-348.0755-43.0908,348.07547,-43.09082644,storfer,1,D,gradeD_consensus,False,train
DESI-348.1246-44.8421,348.1245817,-44.84210434,storfer,1,D,gradeD_consensus,False,train
DESI-348.1977-64.4747,348.1977224,-64.47473413,storfer,1,D,gradeD_consensus,False,train
DESI-348.3159-48.8950,348.3158902,-48.89500408,storfer,1,D,gradeD_consensus,False,train
DESI-348.6431-00.1045,348.6430533,-0.1044636839,storfer,1,D,gradeD_consensus,False,gate
DESI-348.6442-01.8332,348.6441839,-1.833194926,storfer,1,D,gradeD_consensus,False,train
DESI-348.8037-03.2622,348.8036786,-3.262198193,storfer,1,D,gradeD_consensus,False,valsel
DESI-349.0465-12.9334,349.0465011,-12.93340961,storfer,1,D,gradeD_consensus,False,train
DESI-349.1187-55.2179,349.1186824,-55.21789208,storfer,1,D,gradeD_consensus,True,
DESI-349.2753-54.3971,349.2753467,-54.39709023,storfer,1,D,gradeD_consensus,False,train
DESI-349.7968-63.7671,349.7968029,-63.7670607,storfer,1,D,gradeD_consensus,False,train
DESI-349.8591-42.7259,349.8590731,-42.72590227,storfer,1,D,gradeD_consensus,False,valsel
DESI-350.0377-00.0217,350.0377395,-0.02173931978,storfer,1,D,gradeD_consensus,False,train
DESI-350.0618-50.7355,350.0618213,-50.73546948,storfer,1,D,gradeD_consensus,False,train
DESI-350.0879-56.8959,350.0879035,-56.89587566,storfer,1,D,gradeD_consensus,False,valsel
DESI-350.1337+11.9421,350.133654,11.942057,storfer,1,D,gradeD_consensus,False,valsel
DESI-350.1493-06.2062,350.1493037,-6.206211325,storfer,1,D,gradeD_consensus,False,valsel
DESI-350.3126-11.6199,350.312613,-11.61985425,storfer,1,D,gradeD_consensus,False,train
