campaign,name,ra_deg,dec_deg,outcome,detail,candidate_provenance,source_ref
euclid_q1_modeling,102159194_2723464956661228420,272.3464956503574,66.12284205652554,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.64 arcsec (1sigma 0.64-0.64); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.591 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159195_2734094103661424333,273.4094103263643,66.14243336619603,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.02 arcsec (1sigma 1.01-1.02); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.033 (20 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159196_2750719383660442039,275.0719383791194,66.04420394490067,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.08 arcsec (1sigma 1.08-1.08); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.046 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159197_2758626130661770946,275.86261307502593,66.17709460267002,inconclusive,"group-scale lens candidate requiring multiple mass components, beyond scope of the Q1 automated pipeline (Zenodo group.zip, 41 objects); no modelling verdict; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.644 (15 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 group.zip
euclid_q1_modeling,102159481_2634849207665073829,263.48492071150446,66.50738290801786,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.77 arcsec (1sigma 0.77-0.77); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.292 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159481_2635212626663669301,263.5212626724271,66.36693014159633,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=nan arcsec (1sigma nan-nan); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; also listed in recenter.zip; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.170 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159482_2642474434666614156,264.24744342726655,66.66141563469942,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.40 arcsec (1sigma 0.39-0.41); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.585 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159483_2659872799666371332,265.987279945432,66.63713320694595,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=nan arcsec (1sigma nan-nan); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; also listed in recenter.zip; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.566 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159484_2663190959666793114,266.31909599320926,66.67931148084118,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.132 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102159485_2680932712664697516,268.093271296963,66.46975163883475,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.533 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102159485_2681289316665353959,268.1289316574225,66.53539596729244,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.25 arcsec (1sigma 1.24-1.27); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.610 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159486_2691200739666476860,269.1200739576987,66.64768602598777,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.95 arcsec (1sigma 0.93-0.96); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; also listed in unsuccess.zip; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.004 (11 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159486_2695397736666928563,269.5397736070413,66.69285635133348,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.91 arcsec (1sigma 1.90-1.92); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.344 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159488_2717571775663564534,271.75717754417883,66.3564534849012,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.53 arcsec (1sigma 0.51-0.54); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.121 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159489_2725731664662876609,272.5731664097009,66.28766098258262,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.54 arcsec (1sigma 0.53-0.55); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.793 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159489_2726981595665987676,272.698159588393,66.59876761464275,inconclusive,"cutout mis-centred, which broke lens modelling (Zenodo recenter.zip, 18 objects); no modelling verdict; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.963 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 recenter.zip
euclid_q1_modeling,102159489_2728201578663264671,272.8201578460188,66.32646714756937,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.65 arcsec (1sigma 0.64-0.65); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.810 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159489_2730705167663624037,273.07051672243847,66.36240377723576,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.07 arcsec (1sigma 1.04-1.10); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; also listed in unsuccess.zip; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.036 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159491_2750401520665356534,275.0401520762689,66.53565347576068,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.755 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102159491_2759377187664442986,275.9377187181359,66.44429869121905,inconclusive,"cutout mis-centred, which broke lens modelling (Zenodo recenter.zip, 18 objects); no modelling verdict; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.532 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 recenter.zip
euclid_q1_modeling,102159771_2643073721671053537,264.3073721070583,67.10535370647938,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.901 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102159771_2645005552671976577,264.5005552752031,67.19765774687613,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.54 arcsec (1sigma 0.53-0.55); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=C, expert_score=1.485 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159771_2645195528669074866,264.5195528461879,66.90748669071384,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.614 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102159772_2654573101671251576,265.4573101116544,67.12515766401812,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.067 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102159772_2657244795670716163,265.72447956578617,67.07161638988462,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.59 arcsec (1sigma 1.57-1.61); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.665 (12 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159772_2662654897671699728,266.2654897541963,67.16997281564578,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.45 arcsec (1sigma 0.45-0.45); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.647 (8 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159773_2671366170672094055,267.13661707775447,67.20940554012809,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.49 arcsec (1sigma 0.49-0.49); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.975 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159776_2707047371671953097,270.70473716015675,67.19530976227985,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.71 arcsec (1sigma 0.71-0.72); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.669 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159776_2714258099668328507,271.425809924928,66.83285075285441,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.701 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102159777_2716319161668542331,271.6319161478719,66.85423311849298,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.46 arcsec (1sigma 0.46-0.46); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.257 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159777_2718673262669682284,271.86732629247143,66.96822846151996,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.985 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102159777_2726775566670351257,272.6775566073241,67.0351257916041,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.746 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102159778_2733418388668044661,273.3418388879678,66.8044661007292,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.38 arcsec (1sigma 1.38-1.38); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=3.068 (17 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159778_2735946368671378903,273.59463687052335,67.13789039707821,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.63 arcsec (1sigma 0.63-0.64); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=3.003 (14 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102159779_2743381563669492033,274.3381563198547,66.94920339571343,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.591 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102160055_2646891602674889078,264.68916020657315,67.48890780057275,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.83 arcsec (1sigma 0.82-0.84); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.984 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102160056_2659573102672729854,265.95731028928327,67.27298546573375,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=C, expert_score=1.469 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102160056_2663488981675470136,266.3488981008601,67.54701363115285,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=nan arcsec (1sigma nan-nan); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; also listed in group.zip; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.010 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102160057_2669613885677463506,266.96138852581646,67.74635067673377,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.47 arcsec (1sigma 0.47-0.48); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.783 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102160057_2679227916675153944,267.92279169780943,67.51539448302714,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.713 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102160058_2684023754674529862,268.40237540723274,67.45298620006291,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.29 arcsec (1sigma 1.27-1.30); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; also listed in unsuccess.zip; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.732 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102160058_2689874038672725438,268.9874038838035,67.27254384085201,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.70 arcsec (1sigma 0.69-0.72); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.654 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102160059_2697821071675011270,269.7821071015082,67.50112703615102,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.54 arcsec (1sigma 0.54-0.55); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.537 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102160060_2712298158674755917,271.2298158809224,67.47559170031597,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.729 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102160060_2714236250676150798,271.4236250299241,67.61507986297252,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.63 arcsec (1sigma 0.63-0.63); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.692 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102160060_2716552208674838777,271.65522085429484,67.48387774961559,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.737 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102160062_2738460691675239507,273.8460691095558,67.52395071396087,inconclusive,"cutout mis-centred, which broke lens modelling (Zenodo recenter.zip, 18 objects); no modelling verdict; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.916 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 recenter.zip
