campaign,name,ra_deg,dec_deg,outcome,detail,candidate_provenance,source_ref
euclid_q1_nisp,102158272_2678087036644598709,267.8087036964251,64.45987091477285,confirmed_lens,"z_src=2.638 (v6d posterior MAP, 68%CI_w=0.48, FoF-Platinum); z_def=0.826 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.282 (CaII-triplet posterior, 68%CI_w=0.78, FoF-Silver); z_def_grizli=0.490; P(z_src>z_def)=1.00",grade=A;expert_score=2.158;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102157954_2678629431639725549,267.86294315834544,63.972554932473166,confirmed_lens,"z_src=1.706 (v6d posterior MAP, 68%CI_w=1.36, FoF-Gold); z_def=0.416 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.656 (CaII-triplet posterior, 68%CI_w=0.84, FoF-Bronze); z_def_grizli=1.045; P(z_src>z_def)=0.95",grade=A;expert_score=2.032;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160057_2679227916675153944,267.92279169780943,67.51539448302714,confirmed_lens,"z_src=2.136 (v6d posterior MAP, 68%CI_w=1.58, FoF-Gold); z_def=0.667 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.260 (CaII-triplet posterior, 68%CI_w=0.84, FoF-Bronze); z_def_grizli=0.400; P(z_src>z_def)=0.98",grade=B;expert_score=1.713;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102157954_2679576312639125362,267.95763121804384,63.9125362457922,confirmed_lens,"z_src=0.628 (v6d posterior MAP, 68%CI_w=1.83, FoF-Bronze); z_def=0.327 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.272 (CaII-triplet posterior, 68%CI_w=0.79, FoF-Silver); z_def_grizli=0.410; P(z_src>z_def)=0.92",grade=A;expert_score=2.108;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158890_2680242082656735280,268.024208255704,65.6735280308199,confirmed_lens,"z_src=2.208 (v6d posterior MAP, 68%CI_w=1.53, FoF-Gold); z_def=0.484 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.446 (CaII-triplet posterior, 68%CI_w=0.84, FoF-Bronze); z_def_grizli=1.020; P(z_src>z_def)=0.94",grade=B;expert_score=1.631;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160335_2680788986678866937,268.07889868386127,67.88669371076048,inconclusive,"z_def=1.025 (adopted, Euclid PHZ MODE_1 photo-z); z_def_grizli=0.650",grade=B;expert_score=1.554;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102159485_2680932712664697516,268.093271296963,66.46975163883475,confirmed_lens,"z_src=1.556 (v6d posterior MAP, 68%CI_w=1.09, FoF-Gold); z_def=0.279 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=1.022 (CaII-triplet posterior, 68%CI_w=0.68, FoF-Gold); P(z_src>z_def)=0.94",grade=B;expert_score=1.533;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102159485_2681289316665353959,268.1289316574225,66.53539596729244,confirmed_lens,"z_src=1.744 (v6d posterior MAP, 68%CI_w=1.53, FoF-Gold); z_def=0.411 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.532 (CaII-triplet posterior, 68%CI_w=0.78, FoF-Silver); z_def_grizli=0.680; P(z_src>z_def)=0.96",grade=B;expert_score=1.610;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160335_2682061397679348286,268.20613979827726,67.93482862722318,inconclusive,"z_def=0.751 (adopted, Euclid PHZ MODE_1 photo-z)",grade=A;expert_score=2.331;votes=11,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102159191_2683342191661471471,268.3342191477879,66.14714712381733,confirmed_lens,"z_src=2.310 (v6d posterior MAP, 68%CI_w=1.12, FoF-Gold); z_def=0.082 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.624 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); z_def_grizli=0.735; P(z_src>z_def)=0.98",grade=B;expert_score=1.558;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158890_2683357136652678772,268.3357136809144,65.26787725606941,confirmed_lens,"z_src=2.640 (v6d posterior MAP, 68%CI_w=1.00, FoF-Platinum); z_def=0.592 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.278 (CaII-triplet posterior, 68%CI_w=0.78, FoF-Silver); z_def_grizli=0.400; P(z_src>z_def)=1.00",grade=A;expert_score=2.521;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158272_2683555203642954376,268.3555203318142,64.29543764195286,confirmed_lens,"z_src=1.630 (v6d posterior MAP, 68%CI_w=1.62, FoF-Silver); z_def=0.726 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.424 (CaII-triplet posterior, 68%CI_w=0.79, FoF-Silver); z_def_grizli=0.530; P(z_src>z_def)=0.94",grade=A;expert_score=2.244;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160058_2684023754674529862,268.40237540723274,67.45298620006291,confirmed_lens,"z_src=1.754 (v6d posterior MAP, 68%CI_w=1.12, FoF-Gold); z_def=0.615 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.334 (CaII-triplet posterior, 68%CI_w=0.82, FoF-Bronze); z_def_grizli=0.580; P(z_src>z_def)=0.99",grade=B;expert_score=1.732;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160607_2684058176685650370,268.4058176178527,68.56503705310696,confirmed_lens,"z_src=1.976 (v6d posterior MAP, 68%CI_w=1.49, FoF-Gold); z_def=0.908 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.304 (CaII-triplet posterior, 68%CI_w=0.15, FoF-Platinum); P(z_src>z_def)=0.99",grade=B;expert_score=1.954;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102157955_2685490710638126805,268.54907109955803,63.81268052480853,confirmed_lens,"z_src=2.254 (v6d posterior MAP, 68%CI_w=1.42, FoF-Gold); z_def=0.723 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.382 (CaII-triplet posterior, 68%CI_w=0.83, FoF-Bronze); z_def_grizli=0.770; P(z_src>z_def)=0.99",grade=A;expert_score=2.172;votes=17,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160607_2685509147685729039,268.5509147155565,68.5729039546238,confirmed_lens,"z_src=1.798 (v6d posterior MAP, 68%CI_w=1.19, FoF-Bronze); z_def=0.288 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=1.248 (CaII-triplet posterior, 68%CI_w=0.38, FoF-Platinum); z_def_grizli=0.475; P(z_src>z_def)=0.32",grade=B;expert_score=1.591;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158272_2685730342643470690,268.5730342815341,64.34706905219893,inconclusive,"z_src=2.820 (v6d posterior MAP, 68%CI_w=1.38, FoF-Gold); z_def_nisp_v6d=0.272 (CaII-triplet posterior, 68%CI_w=0.82, FoF-Silver); z_def_grizli=0.515; P(z_src>z_def)=0.99",grade=B;expert_score=1.610;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102159191_2686897092659972714,268.68970920939927,65.9972714327098,inconclusive,"z_def=0.835 (adopted, Euclid PHZ MODE_1 photo-z)",grade=B;expert_score=1.507;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158584_2687900321650859511,268.79003210743605,65.08595110358115,confirmed_lens,"z_src=1.256 (v6d posterior MAP, 68%CI_w=0.00, FoF-Platinum); z_def=0.933 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.334 (CaII-triplet posterior, 68%CI_w=0.80, FoF-Silver); z_def_grizli=0.380; P(z_src>z_def)=1.00",grade=A;expert_score=3.158;votes=17,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158584_2687970439648743491,268.797043967054,64.87434919733515,confirmed_lens,"z_src=1.768 (v6d posterior MAP, 68%CI_w=1.51, FoF-Gold); z_def=0.555 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.484 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); z_def_grizli=0.875; P(z_src>z_def)=0.96",grade=B;expert_score=1.573;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158584_2688054361648826754,268.80543613154765,64.88267549138783,confirmed_lens,"z_src=1.338 (v6d posterior MAP, 68%CI_w=1.30, FoF-Gold); z_def=0.595 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=1.134 (CaII-triplet posterior, 68%CI_w=0.84, FoF-Bronze); z_def_grizli=0.765; P(z_src>z_def)=0.87",grade=B;expert_score=1.710;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158584_2688149271647967093,268.8149271987569,64.79670930779008,confirmed_lens,"z_src=2.010 (v6d posterior MAP, 68%CI_w=1.61, FoF-Silver); z_def=0.598 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.472 (CaII-triplet posterior, 68%CI_w=0.34, FoF-Platinum); z_def_grizli=0.875; P(z_src>z_def)=0.76",grade=A;expert_score=2.216;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102157955_2689800257639551890,268.9800257836048,63.955189029991246,confirmed_lens,"z_src=2.848 (v6d posterior MAP, 68%CI_w=1.53, FoF-Gold); z_def=0.326 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.356 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); z_def_grizli=0.515; P(z_src>z_def)=0.98",grade=A;expert_score=2.258;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160058_2689874038672725438,268.9874038838035,67.27254384085201,confirmed_lens,"z_src=2.092 (v6d posterior MAP, 68%CI_w=1.61, FoF-Silver); z_def=0.564 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.380 (CaII-triplet posterior, 68%CI_w=0.84, FoF-Bronze); z_def_grizli=0.645; P(z_src>z_def)=0.96",grade=B;expert_score=1.654;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160058_2690177088672937227,269.01770880905895,67.29372273099628,lens_z_only,"z_def=0.694 (adopted, DESI DR1 spec-z)",grade=B;expert_score=1.617;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158585_2690666515648268601,269.0666515554563,64.82686014026385,confirmed_lens,"z_src=1.948 (v6d posterior MAP, 68%CI_w=1.54, FoF-Gold); z_def=0.364 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.314 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); z_def_grizli=0.450; P(z_src>z_def)=0.99",grade=A;expert_score=2.010;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102159486_2691200739666476860,269.1200739576987,66.64768602598777,confirmed_lens,"z_src=0.714 (v6d posterior MAP, 68%CI_w=1.96, FoF-Bronze); z_def=0.591 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.296 (CaII-triplet posterior, 68%CI_w=0.83, FoF-Bronze); z_def_grizli=0.610; P(z_src>z_def)=1.00",grade=A;expert_score=2.004;votes=11,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102157632_2691754663635937458,269.1754663378086,63.59374584927868,lens_z_only,"z_def=0.781 (adopted, DESI DR1 spec-z); z_def_grizli=0.515",grade=B;expert_score=1.819;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160336_2694549514678142483,269.454951470646,67.81424836837486,lens_z_only,"z_def=0.698 (adopted, DESI DR1 spec-z); z_def_grizli=0.945",grade=A;expert_score=2.944;votes=18,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158585_2694958058650832108,269.4958058244813,65.083210840253,confirmed_lens,"z_src=2.930 (v6d posterior MAP, 68%CI_w=1.57, FoF-Gold); z_def=0.512 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.338 (CaII-triplet posterior, 68%CI_w=0.83, FoF-Bronze); P(z_src>z_def)=1.00",grade=B;expert_score=1.950;votes=8,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102157956_2695046853638479184,269.50468537766204,63.84791845246926,confirmed_lens,"z_src=1.874 (v6d posterior MAP, 68%CI_w=1.27, FoF-Gold); z_def=0.728 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.524 (CaII-triplet posterior, 68%CI_w=0.83, FoF-Bronze); z_def_grizli=0.525; P(z_src>z_def)=0.98",grade=B;expert_score=1.576;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102159192_2695197869661844158,269.5197869860399,66.18441585056613,non_lens,"z_src=0.754 (v6d posterior MAP, 68%CI_w=1.82, FoF-Bronze); z_def=0.917 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.292 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); z_def_grizli=0.875; P(z_src>z_def)=0.99; fails paper physical-sanity check (z_src<=z_def MAP): same-z/projected/misID per paper Sec. FoF tiers",grade=A;expert_score=2.023;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102159486_2695397736666928563,269.5397736070413,66.69285635133348,confirmed_lens,"z_src=1.696 (v6d posterior MAP, 68%CI_w=1.55, FoF-Gold); z_def=0.445 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.280 (CaII-triplet posterior, 68%CI_w=0.83, FoF-Bronze); z_def_grizli=0.395; P(z_src>z_def)=0.94",grade=A;expert_score=2.344;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160336_2695945753681853613,269.59457532951967,68.18536135682035,confirmed_lens,"z_src=2.746 (v6d posterior MAP, 68%CI_w=1.53, FoF-Gold); z_def=1.045 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.354 (CaII-triplet posterior, 68%CI_w=0.42, FoF-Platinum); z_def_grizli=0.525; P(z_src>z_def)=0.97",grade=A;expert_score=2.867;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158273_2697192667642722765,269.7192667017294,64.27227651525557,inconclusive,"z_src=2.370 (v6d posterior MAP, 68%CI_w=1.87, FoF-Bronze); z_def_nisp_v6d=0.334 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); z_def_grizli=0.525; P(z_src>z_def)=0.98",grade=A;expert_score=2.118;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160059_2697821071675011270,269.7821071015082,67.50112703615102,confirmed_lens,"z_src=2.284 (v6d posterior MAP, 68%CI_w=1.29, FoF-Gold); z_def=0.980 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=1.006 (CaII-triplet posterior, 68%CI_w=0.63, FoF-Gold); z_def_grizli=0.520; P(z_src>z_def)=0.80",grade=B;expert_score=1.537;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158891_2698899135652599785,269.8899135840037,65.2599785081468,confirmed_lens,"z_src=2.062 (v6d posterior MAP, 68%CI_w=1.72, FoF-Silver); z_def=0.555 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.308 (CaII-triplet posterior, 68%CI_w=0.18, FoF-Platinum); z_def_grizli=0.695; P(z_src>z_def)=0.96",grade=A;expert_score=2.032;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102159192_2699004780662092340,269.9004780925334,66.2092340860312,confirmed_lens,"z_src=1.220 (v6d posterior MAP, 68%CI_w=1.48, FoF-Gold); z_def=0.500 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.278 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); z_def_grizli=0.410; P(z_src>z_def)=0.99",grade=A;expert_score=2.752;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158891_2699896914654311553,269.98969140340046,65.43115534265293,confirmed_lens,"z_src=1.464 (v6d posterior MAP, 68%CI_w=1.11, FoF-Gold); z_def=0.481 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.540 (CaII-triplet posterior, 68%CI_w=0.79, FoF-Silver); z_def_grizli=0.820; P(z_src>z_def)=0.86",grade=A;expert_score=2.881;votes=18,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160337_2700171490680496942,270.01714901079066,68.04969420417832,confirmed_lens,"z_src=2.238 (v6d posterior MAP, 68%CI_w=0.95, FoF-Platinum); z_def=0.720 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.494 (CaII-triplet posterior, 68%CI_w=0.80, FoF-Silver); z_def_grizli=0.830; P(z_src>z_def)=0.99",grade=B;expert_score=1.549;votes=8,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102157956_2700546205640397835,270.0546205082691,64.0397835666413,confirmed_lens,"z_src=1.654 (v6d posterior MAP, 68%CI_w=1.61, FoF-Silver); z_def=0.933 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.262 (CaII-triplet posterior, 68%CI_w=0.98, FoF-Bronze); z_def_grizli=0.810; P(z_src>z_def)=0.98",grade=A;expert_score=2.342;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158891_2700857611652676803,270.0857611762812,65.26768037561399,inconclusive,"z_def=0.842 (adopted, Euclid PHZ MODE_1 photo-z); z_def_grizli=0.660",grade=A;expert_score=2.728;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160337_2701254133678933511,270.1254133752072,67.89335117440586,confirmed_lens,"z_src=1.770 (v6d posterior MAP, 68%CI_w=1.65, FoF-Silver); z_def=0.514 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.354 (CaII-triplet posterior, 68%CI_w=0.82, FoF-Silver); z_def_grizli=0.380; P(z_src>z_def)=0.95",grade=A;expert_score=2.271;votes=17,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102157633_2702499990636559109,270.2499990023647,63.655910974510576,inconclusive,"z_def=0.513 (adopted, Euclid PHZ MODE_1 photo-z); z_def_grizli=0.450",grade=B;expert_score=1.510;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102159487_2702648437664620342,270.264843798001,66.46203422228521,confirmed_lens,"z_src=2.450 (v6d posterior MAP, 68%CI_w=1.42, FoF-Gold); z_def=0.672 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.620 (CaII-triplet posterior, 68%CI_w=0.84, FoF-Bronze); z_def_grizli=0.875; P(z_src>z_def)=0.80",grade=A;expert_score=2.383;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160337_2702871940682411776,270.2871940683188,68.24117762107761,inconclusive,"z_src=2.138 (v6d posterior MAP, 68%CI_w=1.62, FoF-Silver); z_def_nisp_v6d=0.454 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); z_def_grizli=0.750; P(z_src>z_def)=0.96",grade=B;expert_score=1.660;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158892_2703681011657269406,270.368101176438,65.7269406739178,confirmed_lens,"z_src=1.930 (v6d posterior MAP, 68%CI_w=1.54, FoF-Gold); z_def=0.689 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.642 (CaII-triplet posterior, 68%CI_w=0.34, FoF-Platinum); z_def_grizli=0.875; P(z_src>z_def)=0.87",grade=A;expert_score=2.399;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160337_2703837081680486960,270.38370813689005,68.0486960259951,confirmed_lens,"z_src=1.804 (v6d posterior MAP, 68%CI_w=1.20, FoF-Gold); z_def=0.450 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.370 (CaII-triplet posterior, 68%CI_w=0.82, FoF-Bronze); z_def_grizli=0.520; P(z_src>z_def)=0.98",grade=B;expert_score=1.823;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158892_2703838311654309323,270.383831154244,65.43093239635579,confirmed_lens,"z_src=2.458 (v6d posterior MAP, 68%CI_w=0.18, FoF-Platinum); z_def=0.420 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.346 (CaII-triplet posterior, 68%CI_w=0.84, FoF-Bronze); z_def_grizli=1.070; P(z_src>z_def)=1.00",grade=B;expert_score=1.736;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158892_2704470582654415692,270.44705826038404,65.4415692078126,confirmed_lens,"z_src=2.148 (v6d posterior MAP, 68%CI_w=1.62, FoF-Silver); z_def=0.364 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.346 (CaII-triplet posterior, 68%CI_w=0.84, FoF-Bronze); z_def_grizli=0.660; P(z_src>z_def)=0.98",grade=A;expert_score=2.488;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102157956_2704655017641535458,270.4655017057284,64.15354585385174,confirmed_lens,"z_src=2.618 (v6d posterior MAP, 68%CI_w=1.45, FoF-Gold); z_def=1.041 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.338 (CaII-triplet posterior, 68%CI_w=0.00, FoF-Platinum); z_def_grizli=0.430; P(z_src>z_def)=0.99",grade=B;expert_score=1.530;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158274_2704723597642696271,270.4723597403578,64.26962718083168,inconclusive,"z_def=0.612 (adopted, Euclid PHZ MODE_1 photo-z)",grade=A;expert_score=2.072;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158274_2706060111645234144,270.6060111075193,64.52341440180304,confirmed_lens,"z_src=2.348 (v6d posterior MAP, 68%CI_w=0.86, FoF-Platinum); z_def=0.588 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.266 (CaII-triplet posterior, 68%CI_w=0.31, FoF-Platinum); z_def_grizli=0.410; P(z_src>z_def)=1.00",grade=B;expert_score=1.539;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102160060_2706622399674599706,270.6622399379065,67.45997061688014,confirmed_lens,"z_src=2.124 (v6d posterior MAP, 68%CI_w=0.92, FoF-Platinum); z_def=0.575 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.816 (CaII-triplet posterior, 68%CI_w=0.82, FoF-Bronze); z_def_grizli=0.380; P(z_src>z_def)=0.97",grade=B;expert_score=1.808;votes=9,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102159776_2707047371671953097,270.70473716015675,67.19530976227985,confirmed_lens,"z_src=1.538 (v6d posterior MAP, 68%CI_w=0.88, FoF-Platinum); z_def=0.324 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.338 (CaII-triplet posterior, 68%CI_w=0.84, FoF-Bronze); P(z_src>z_def)=0.96",grade=A;expert_score=2.669;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158586_2707908112649845702,270.7908112363319,64.9845702769772,confirmed_lens,"z_src=2.498 (v6d posterior MAP, 68%CI_w=1.27, FoF-Gold); z_def=0.909 (adopted, Euclid PHZ MODE_1 photo-z); z_def_nisp_v6d=0.640 (CaII-triplet posterior, 68%CI_w=0.36, FoF-Platinum); P(z_src>z_def)=0.97",grade=A;expert_score=2.426;votes=10,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
euclid_q1_nisp,102158275_2709777393645726835,270.977739341077,64.57268354179256,confirmed_lens,"z_src=2.614 (v6d posterior MAP, 68%CI_w=0.98, FoF-Platinum); z_def=0.517 (adopted, DESI DR1 spec-z); z_def_nisp_v6d=0.310 (CaII-triplet posterior, 68%CI_w=0.83, FoF-Bronze); z_def_grizli=0.595; P(z_src>z_def)=1.00",grade=A;expert_score=3.017;votes=19,arXiv:2604.02726v5 appendix catalogue (Table: full v6d 473-row); single-author paper WITHDRAWN at v6
